Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_K,Stoch_D,ROC,Williams_R,BB_Upper,BB_Middle,BB_Lower,ATR,OBV,CMF,Target
2015-03-16,943.0974731445312,945.8905919588864,925.05700646326,928.6742216475592,1445672,921.8425842285158,834.9275988769529,911.0692360967575,877.3268166181213,33.74241947863629,28.120465531197787,65.21772144238203,84.82670433636986,83.29347167574909,17.174892887830833,-13.133629219023335,986.6143339083301,875.6446716308593,764.6750093533885,28.74552426083077,35426685.0,0.04094188648095106,1
2015-03-17,954.1324462890624,962.465858097805,939.7091948475396,945.9821421646362,1818956,932.5295288085938,838.9514599609373,917.6943453571121,883.0161225196724,34.67822283743965,29.43201699244616,66.88919234830668,85.8081335591808,84.01600000229776,12.613491411662238,-6.963610353886763,996.3770864965621,880.2853088378906,764.1935311792191,28.317748474361817,37245641.0,0.0496964483652017,1
2015-03-18,956.5133666992188,959.7185335574736,944.1505802459498,955.5060509012368,1489193,941.8199401855469,842.9487597656248,923.6665024866669,888.4603628292684,35.20613965739847,30.586841525436622,67.2548261798918,91.42346716980008,87.35276835511691,10.757656133762525,-5.632358917689661,1005.2644782109204,886.2263153076173,767.1881524043141,27.407048819873392,38734834.0,0.09462141846555096,1
2015-03-19,959.4896240234376,984.4441382249538,948.91252833501,961.550088498792,2661474,945.6157836914062,846.9964282226562,929.1777519538624,893.7217895843921,35.455962369470285,31.560665694243358,67.73447743476441,91.40157301631126,89.54439124843071,4.119061352793993,-13.1993116794898,1013.4635897064952,892.1764831542969,770.8893766020985,27.987374610592703,41396308.0,0.07499437662800058,0
2015-03-20,940.1669311523438,983.9861135733648,935.2675716900216,961.5499481172944,2371025,944.5077087402344,850.9909814453124,930.868394907475,897.1621704412775,33.70622446619757,31.989777448634204,61.44194980409983,83.99046332883385,88.9385011716484,-1.1648648124937564,-29.19693941631898,1017.6437154084886,897.2108825683595,776.7780497282304,29.46817227293203,39025283.0,0.03722408115961321,0
2015-03-23,937.9691162109376,957.8411045170192,928.0331220578968,949.5535264815794,1972135,942.973797607422,854.9186840820313,931.9608135695462,900.184907164956,31.77590640459016,31.947003239825396,60.75063741560312,73.94635866642582,83.11279833719031,-1.6090400654279724,-35.76467290491377,1020.461569475153,902.2956481933594,784.1297269115657,29.492444429088486,37053148.0,0.03359158579281323,1
2015-03-24,949.7825317382812,961.3669427990892,943.2348114180552,946.8978592293876,2573597,944.1184997558594,858.9178173828125,934.7026163647362,903.8588052814986,30.843811083237597,31.726364808507835,63.15062252866091,69.15031092599597,75.69571097375189,1.2199284114567428,-27.587454900779328,1023.3098507118468,908.1794189453126,793.0489871787784,29.057114583307282,39626745.0,0.046778623589245935,1
2015-03-25,963.4273681640624,977.8506183368904,954.315470030092,968.876106847749,4242685,947.9830078125,862.9838037109375,939.1218089492479,908.2712914209477,30.8505175283002,31.551195352466312,65.75526036567473,67.87542715121467,70.32403224787882,4.1788300970594925,-33.02159074066292,1026.7099918386605,914.6630157470704,802.6160396554803,28.98646972725742,43869430.0,0.018897845789701422,0
2015-03-26,941.1285400390624,964.297362796502,934.0772175236772,964.1142551158492,2974909,947.209197998047,866.5076550292969,939.4305368092193,910.7051616889562,28.725375120263152,30.986031306025684,58.480381345018706,56.76319602710792,64.59631136810617,-0.8155095598412365,-69.101366277234,1023.2821729149941,920.9337005615234,818.5852282080527,29.07458940908366,40894521.0,0.0066453317652090255,0
2015-03-27,926.0184326171876,953.8118394629792,917.68496589755,949.5535243249644,1999967,947.1725830078126,869.7696008300782,937.3671361642914,911.8394780540103,25.527658110281095,29.894356666876767,54.11164155600752,36.786640668992675,53.80842128243842,-0.03952461097180626,-87.51712097512505,1010.2757133251491,927.5958648681642,844.9160164111793,29.578323991679767,38894554.0,0.020090995326888735,0
2015-03-30,925.6521606445312,939.3428128687328,924.0038003261528,935.1303302891351,1613058,945.4280517578126,873.2522448730468,935.5648322381744,912.8626397273822,22.7021925107922,28.455923835659856,54.006321423248195,18.43858170245514,37.32947279951858,-1.8497889133169672,-88.06576764027552,992.896991853785,933.6353179931641,874.3736441325432,28.56123031674407,37281496.0,-0.019102095542172844,1
2015-03-31,937.648681640625,946.2110335035848,925.240062520679,929.4983779396454,1939047,943.7796752929688,876.8786633300782,935.885424453936,914.6986428320669,21.18678162186916,27.00209539290172,56.96105686408188,18.107063516727564,24.444095296058457,-1.7276180799162857,-70.09592083441672,981.2681479386152,938.1546020507814,895.0410561629475,28.01906893575562,39220543.0,-0.02790325802804644,1
2015-04-01,990.0759887695312,1001.843506687136,933.11558808811,937.648620617942,4104961,947.1359375,881.1168090820312,944.222434348643,920.2821499385458,23.940284410097206,26.38973319634082,66.95281377282245,42.61858405700728,26.38807642539666,3.5088502930316565,-13.982559354285906,977.4638187401484,944.4779388427735,911.4920589453985,30.926843911703504,43325504.0,0.020447708994116076,1
2015-04-06,1070.800537109375,1081.5149076522937,998.1805667578324,1009.810699288602,4805720,958.2670288085938,886.7267675781251,963.6959886195249,931.4316600993479,32.264328520176946,27.564652261108048,76.13848704899394,69.79386183945316,43.50650313772933,11.60105438338939,-6.53993429293791,1015.9892549471135,951.9414062500001,887.8935575528867,35.249134981064856,48131224.0,0.03297307719526012,0
2015-04-07,1055.00341796875,1099.6468053617657,1040.0764560331795,1080.5989153591477,3978093,969.7506774902344,891.8504528808594,977.7432854424826,940.5851236452295,37.158161797253115,29.483354168337065,71.92525966862466,84.9810094653474,65.79781845393595,12.214478409238822,-24.53447795673399,1036.027044778475,957.1291931152346,878.2313414519941,36.98636457731638,44153131.0,-0.05467732614441867,0
2015-04-08,1053.5380859375,1074.4633318586536,1041.2669676219195,1063.5199116102865,2732857,981.3075744628907,896.6948315429688,989.4040239801776,948.9520097409533,40.452014239224354,31.677086182514525,71.52985586926607,81.19527115159227,78.65671415213095,12.32119136218685,-25.339774295551333,1051.9895777164056,962.1406860351565,872.2917943539072,36.71565026727479,41420274.0,-0.1055147544538825,0
2015-04-09,1019.6549682617188,1064.3900232346357,1012.8325873206494,1062.1921724779197,3143647,988.2948181152344,900.2369982910157,994.058015408107,954.1892659276766,39.86874948043044,33.31541884209771,62.916786645778515,68.72165716722405,78.29931259472124,7.356677364402329,-43.96077624604251,1058.8366238510598,966.206658935547,873.5766940200342,37.775777813468466,38276627.0,-0.1225447329342123,1
2015-04-10,1025.42431640625,1033.528786301693,1005.8269907479628,1019.2429240099632,2880186,994.4945129394532,903.7709228515624,998.8836001770521,959.4659363334969,39.41766384355526,34.53586784238922,63.71789476329597,63.30310317268042,71.07334383049891,6.435041217516059,-40.7901399403649,1065.3168756437813,971.2387603759768,877.1606451081723,37.05620765205858,41156813.0,-0.06889046113716134,1
2015-04-13,1053.9962158203125,1060.360828712021,1018.9683197644688,1025.7449808360109,2036205,1005.7812805175782,908.1107189941406,1007.3624641221691,966.4681792584462,40.89428486372287,35.807551246655954,67.46628253590409,63.387027341279264,65.13726256039457,11.992801299657264,-25.08800178975481,1076.8487817638238,976.4952392578126,876.1416967518013,37.36594345887955,43193018.0,-0.07060884418917833,0
2015-04-15,1023.1808471679688,1063.5659258470866,1018.6477585506389,1063.5659258470866,3103257,1015.4975219726563,911.912049560547,1009.7960615138306,970.6691176221145,39.12694389171611,36.471429775667985,60.237994103708395,64.03292813685852,63.57435288360606,10.492492495659393,-42.02307385930477,1080.8459102092288,981.3350524902345,881.8241947712402,37.90538801870586,40089761.0,-0.09401161276924369,0
2015-04-16,996.302978515625,1032.292460992365,991.3121215562078,1027.6678193131308,2725037,1022.5626037597657,914.991756591797,1007.7202025910298,972.5679221327449,35.15228045828485,36.20759991219136,54.73008276062345,58.69823122524737,62.03939556779505,7.632545017979498,-56.79423067519831,1082.0359598983584,983.9953277587891,885.9546956192198,38.12502740566667,37364724.0,-0.14837571967778038,0
2015-04-17,950.33203125,1012.100134458751,942.0901731134064,998.1805965430016,3749872,1023.8309387207031,917.1895874023439,998.8912531539482,970.9208191043933,27.97043404955491,34.560166739664076,46.84116488090828,39.7081351194649,54.14643149385692,1.3526760990249203,-82.0582901071022,1082.1040354330396,983.8053070068361,885.5065785806325,40.402522687072235,33614852.0,-0.20209552404895562,1
2015-04-20,955.8724365234376,977.0265167246714,950.3778644302674,959.7185922737144,2941375,1020.4105834960939,919.290350341797,992.2729736723312,969.8061240983967,22.466849573934496,32.14150330651816,47.817411876031514,27.378002083014348,41.928122809242204,-3.454639101853373,-79.01347296865644,1082.1098626214664,983.773260498047,885.4366583746274,39.423377171900746,36556227.0,-0.24156584830338942,0
2015-04-21,871.9885864257812,892.1811273203471,851.6586588739265,870.8896608484989,265709391,1000.5293884277345,919.4909033203126,973.7676833267082,962.5603805670918,11.207302759616368,27.954663197137805,36.79855534005822,15.708726729593435,27.59828797735756,-18.566665199878067,-91.80205673546105,1089.3802277558223,979.3982086181641,869.4161894805059,44.0512629203015,-229153164.0,-0.037828945706449325,1
2015-04-22,886.2743530273438,896.4393436235662,868.1422786395555,881.8787070990421,10905987,983.6564819335939,919.6529943847657,960.3071709729599,956.9095637122957,3.397607260664131,23.04325200984307,39.3613276611284,14.381026219428174,19.155918344011983,-15.993224483221924,-86.04139163759798,1093.1816782940612,976.703579711914,860.225481129767,42.9259630677093,-218247177.0,-0.02181229286916523,0
2015-04-23,862.647705078125,898.1792554249017,857.1531337082006,897.4466570876459,9450660,964.5674438476564,919.3315600585939,945.2826377583699,949.9272038134683,-4.64456605509838,17.50568839685478,36.71007262753267,8.86261014800881,12.984121032343474,-18.118982446610797,-95.56872118291452,1099.1525875031825,972.9375091552733,846.7224308073643,42.79026011406586,-227697837.0,-0.03987669019968483,1
2015-04-24,867.5928344726562,875.4683643467596,859.2135908455514,866.3107454728395,10416821,949.36123046875,919.707937011719,933.3303603297985,943.8283616400747,-10.498001310276209,11.904950455428581,37.65659851044065,8.271755031829489,10.505130466422157,-14.913096932023395,-93.57462208399903,1103.299511153648,968.8280242919923,834.3565374303365,40.894868213147454,-217281016.0,-0.03596747932705759,0
2015-04-27,848.3619995117188,876.6590137886215,844.1952374003451,871.3476049894921,7641311,931.654998779297,919.432293701172,920.2583048193247,936.7567792601965,-16.498474440871746,6.224265476168517,35.43706932799273,4.162597528604693,7.098987569480997,-17.2672243150106,-98.36886414727238,1107.961755592794,963.0747558593752,818.1877561259564,40.2926473685138,-224922327.0,-0.0491537195133604,0
2015-04-28,846.9421997070312,855.5046052779385,835.4036244562205,844.332301176909,5553353,910.9495971679688,919.5293615722657,908.978904032818,930.1038474414435,-21.124943408625427,0.7544236992097284,35.27177394288041,4.294387906661315,5.576246822365166,-19.644664089437324,-95.17335004874465,1112.108035522185,958.3654388427736,804.6228421633622,38.850385472314095,-230475680.0,-0.041938638880062204,1
2015-04-29,861.274169921875,867.226622983536,850.7429068127824,855.5048804408467,7229944,894.7589294433594,919.7976806640626,901.6397141695961,925.0053528103643,-23.365638640768225,-4.069588768785862,38.395540357124226,5.918546084821189,4.791843840029065,-15.823857306773316,-88.7021475495194,1114.3668935665821,955.128225708008,795.889557849434,37.52424531547057,-223245736.0,-0.03267227335832211,0
2015-04-30,859.762939453125,864.3875812358984,843.4166137589115,847.995422736973,16367861,881.1049255371094,920.0769848632813,895.1971334439852,920.1725814505688,-24.975448006583633,-8.250760616345417,38.18627294378224,8.933604191952725,6.38217939447841,-13.704670367033199,-89.32368982587778,1116.2812659873546,951.8337646484378,787.386263309521,36.34186832700746,-239613597.0,-0.0033325455124372503,1
2015-05-04,867.913330078125,876.6130680214035,862.6934761334239,869.0580324390827,7780934,872.8630554199219,920.208857421875,890.9996252338528,916.3015257933508,-25.301900559497994,-11.660988604975934,40.08299343581074,12.074220890679,8.975457055817637,-8.67262161662248,-85.75149995256582,1116.9651768384792,948.3469970703127,779.7288173021461,34.94960120138396,-231832663.0,-0.009379864388348024,1
2015-05-05,877.712158203125,879.1315782183873,870.0197345362419,874.4612140665743,4329997,865.0470275878905,921.0092358398438,888.9553995368178,913.4430541200007,-24.487654583182916,-14.226321800617331,42.37243252599086,14.489328248814097,11.832384443815274,-8.176852405597758,-81.4568254751141,1112.9726679692074,942.7288055419924,772.4849431147775,33.25450455416099,-227502666.0,-0.008628018888381231,0
2015-05-06,858.2062377929688,877.0251325814759,847.0797089877171,876.8877459468757,5151640,863.6687927246094,921.3636352539063,884.2247592685334,909.3514380957762,-25.126678827242813,-16.40639320594243,39.16434065815582,14.79104680250531,13.784865313999468,-1.5805652559404888,-88.41853416480413,1095.0656674040779,932.0990905761722,769.1325137482665,33.0672148871072,-232654306.0,-0.02157128736669785,0
2015-05-07,849.7354125976562,857.1530609600366,842.5466487959267,854.4057755082415,3690081,860.0148986816405,921.5687646484375,878.9187059345522,904.9354362070266,-26.01673027247432,-18.32846061924881,37.82501418148485,12.745201043217431,14.00852536484561,-4.122757282197941,-91.88903723042947,1077.92106072775,921.8356903076176,765.7503198874853,31.823813037816834,-236344387.0,-0.016484630471364423,1
2015-05-08,861.0450439453125,866.5396148186674,842.5924210714965,854.7262650834883,4998817,859.8546325683592,922.0641894531251,876.1689117823614,901.6842960394922,-25.51538425713079,-19.765845346825206,40.738901445512,12.59928287478487,13.378510240169202,-0.18578396758933663,-81.89457998041179,1057.4657014656111,912.2110382080081,766.956374950405,31.261197374199266,-231345570.0,-0.0073886727735606944,1
2015-05-11,883.1607666015625,886.869590982958,868.8748479448637,870.431654296985,5241168,861.4114257812499,923.085262451172,877.2445817545462,900.3121827477937,-23.067600993247538,-20.426196476109673,46.062276137085796,34.09743604193473,19.81397331997901,1.7943822851382598,-23.924074663354578,1041.9517498959808,905.3863281250002,768.8209063540196,30.87286520730257,-226104402.0,0.006771615242565911,0
2015-05-12,869.6532592773438,884.076508349621,863.5634206449154,881.1918361776986,4197503,863.5405517578126,923.8032189941407,876.0766859888226,898.0411513796122,-21.96446539078954,-20.733850259045646,43.49252694134366,49.58005050817423,32.092256474964614,2.509690412569086,-45.44119383171093,1022.6178123811516,897.5977752685549,772.5777381559582,30.13288109997422,-230301905.0,-0.0008194945631879845,1
2015-05-13,873.6826171875,881.8329203399571,863.242965211019,872.6295245535629,2584318,866.2145935058594,924.9625744628908,875.708367711696,896.2368155135298,-20.52844780183375,-20.692769767603266,44.48743276657246,63.87073446688004,49.18274033899633,3.157289539914131,-39.02252810429435,989.8668516739401,888.5820953369142,787.2973389998883,29.308386387757356,-227717587.0,-0.003663166248952218,0
2015-05-14,864.8453979492188,872.9040899737982,859.9002622624499,872.5377629252746,2701006,866.5717163085938,926.4039794921877,874.0371415943919,893.9115253235808,-19.874383729188935,-20.5290925599204,42.71126891012774,57.580858243129825,57.010547739394696,0.41464473823331904,-42.793703334605226,960.0331672849759,880.6653228759767,801.2974784669775,28.199384140421124,-230418593.0,0.0011069803905089089,1
2015-05-15,866.6312866210938,871.8053639220076,848.2244940470163,849.2776426319123,2563043,867.2585510253907,927.6393432617189,872.8977792908075,891.8907669011743,-18.992987610366754,-20.22187157000967,43.204761964033565,59.62003445826888,60.35720905609291,0.798865228168307,-39.323665186293766,932.0483895935154,874.1817382812501,816.3150869689848,27.869490264318994,-227855550.0,0.01023983299514303,1
2015-05-18,876.33837890625,879.1314415783635,863.8382063638389,867.5928637651162,2137699,868.1010559082031,928.2208508300782,873.4271023085679,890.7387381608095,-17.31163585224158,-19.63982442645605,45.93109481357452,65.8067178272174,61.00253684287203,0.970724672170506,-20.46247799744879,915.9911994234923,870.4820556640625,824.9729119046327,26.971186332190822,-225717851.0,0.021352058537902834,1
2015-05-19,876.4300537109375,896.0273838252026,868.00503172087,876.3384998639383,2047194,867.9728454589845,928.4772668457033,873.8890948320093,889.6788356089671,-15.789740776957842,-18.86980769655641,45.95747926497145,67.85671269828582,64.42782166125737,-0.14607345702174815,-36.643718721399985,888.351216682869,866.5099365234374,844.6686563640059,27.046269601629525,-223670657.0,0.023798420990220538,1
2015-05-20,884.03076171875,887.6938094592637,875.4684099827684,880.413546789931,2163245,870.5552978515625,927.7272583007813,875.4493512761233,889.2604597652473,-13.81110848912408,-17.858067855069944,48.21381215340834,73.48737769113076,69.05026940554465,3.0091279681436065,-22.43167020775897,890.2166596677021,867.1120452880859,844.0074309084698,25.98763602126279,-221507412.0,0.07704557665692317,1
2015-05-21,898.5914306640625,903.5823445659762,881.0545666279003,884.7176144981232,4649220,875.4408996582033,926.6741333007811,879.0096711819601,889.9516427947892,-10.941971612829093,-16.474848606621777,52.32067010105834,77.58252333829046,72.97553790923567,5.749556549261909,-8.177041055969681,893.4872403368232,867.7278991699218,841.9685580030203,25.740503301035158,-216858192.0,0.07705149564392105,1
2015-05-22,919.1959838867188,923.9121799099564,894.4704132118082,895.6151155578689,4813876,881.2559936523437,925.9918884277344,885.1921808288461,892.1178902830803,-6.925709454234266,-14.565020776144275,57.46161864369705,87.86499389255394,79.6449649739917,6.753530532497854,-5.796307058609573,904.9373841818003,870.5553131103514,836.1732420389026,26.0048792579718,-212044316.0,0.1763196362092448,0
2015-05-25,917.7308349609376,924.9195437105255,909.8094719568388,918.5092102392646,2000807,884.7130004882811,925.579794921875,890.1981276183986,894.0151454444032,-3.8170178260045304,-12.415420186116327,56.99104995691483,92.4332066887424,85.96024130652893,3.9143573476890396,-8.727031819193575,913.3406257428231,873.0622131347656,832.783800526708,25.22667872195144,-214045123.0,0.18917819188281215,0
2015-05-26,911.0457763671876,915.7619728850152,899.2782573730851,915.7161959651062,2570872,888.8522521972656,925.3050646972656,893.4054581951353,895.2766736609058,-1.8712154657704332,-10.30657924204715,54.7864662737649,89.54467484236221,89.94762514121952,4.759657558719416,-16.84263659511024,918.1044534821376,876.1964019775392,834.2883504729407,24.742814355230085,-216615995.0,0.2725944438736861,0
2015-05-27,893.37158203125,919.4250213549536,889.296430070613,912.1904794071409,2738544,890.8211486816407,924.1951635742187,893.4002464776145,895.1355557624128,-1.7353092847982907,-8.592325250597378,49.35102059045476,78.70335953003136,86.89374702037865,2.253560326876067,-38.32025299560209,918.7114730763006,878.51787109375,838.3242691111994,25.127512707309407,-219354539.0,0.2497764720820825,0
2015-05-28,874.3695068359375,896.3020169217224,866.8144706779766,891.1279394984977,7781595,891.7735595703126,923.1548620605469,890.472440378895,893.5973299160072,-3.1248895371121534,-7.498838107900334,44.26615202382224,59.642226867134994,75.96342041317618,1.1012498776432154,-65.9104298078827,918.6028857330109,879.1726379394531,839.7423901458953,25.43894367419772,-227136134.0,0.18414528746473638,1
2015-05-29,884.7175903320312,896.530941748288,879.1314648399964,883.2066166630414,7065774,893.5821899414063,921.9872644042969,889.5870788332237,892.9395714283053,-3.3524925950815714,-6.669569005336582,47.44204340427451,47.78379750003431,62.043127965733554,2.086966393915241,-52.417924696412285,918.8306472516716,880.4203704833984,842.0100937151252,25.204835905494345,-220070360.0,0.06143873378329045,0
2015-06-01,803.7184448242188,840.48625115817,795.8886359526249,838.4257869064179,14265602,886.3201965332032,918.9789843750002,876.3765197549153,886.3305990872618,-9.95407933234651,-7.326471070738568,32.04799919549244,29.246603624596712,45.55754266392201,-8.286745831292649,-93.9318346219149,928.5682365156001,877.210626220703,825.853015925806,29.74941579648806,-234335962.0,-0.02647905705105239,0
2015-06-02,788.2420043945312,813.5628416477388,784.6705108582801,812.4639162601486,7192196,877.5013916015625,915.6135571289065,862.8173635456255,879.0647772581707,-16.247413712545153,-9.110659599099886,30.04216125276536,18.732259232578226,31.920886785736414,-10.062189098035228,-97.45346298393814,937.6962771267238,872.7371185302735,807.7779599338232,29.688195438843103,-241528158.0,-0.1183495825392523,0
2015-06-03,771.4378051757812,790.3024769375655,769.6978353024609,789.0203879894698,6496553,866.2420959472656,911.8525207519532,848.7589699502648,871.0924089557715,-22.333439005506648,-11.755215480381239,27.99344112761421,3.2452200702189344,17.07469430913129,-12.736316587452603,-98.87904218349016,947.495579135597,868.3986968994141,789.3018146632311,29.039370167147496,-248024711.0,-0.16097047911818702,0
2015-06-04,761.5018920898438,771.5294973288173,749.642762821603,764.6612822190652,6628714,852.5331420898438,908.2792199707033,835.3348041255846,862.9745928916287,-27.63978876604415,-14.93213013751382,26.82845238877114,3.4778130256414643,8.485097442812874,-15.256047842889961,-93.2340557556473,956.2188291708176,863.9870208740234,771.7552125772293,28.528467620009415,-254653425.0,-0.14952397351470176,1
2015-06-05,776.4744262695312,788.1045560205561,760.0822682474524,761.5016878106278,4696506,838.260986328125,905.049326171875,826.2793613784994,856.5671731418438,-30.287811763344394,-18.003266462679935,31.457559359625225,7.731689899423449,4.818240998427949,-15.526782113832258,-84.6918323625922,959.9677922273302,859.7584899902342,759.5491877531383,28.492311916659006,-249956919.0,-0.17017230234387934,0
2015-06-08,759.6703491210938,782.0607409994021,756.0073011538835,778.3976930321918,2678221,822.4549377441405,901.2470825195313,816.0318210312063,849.3896306217882,-33.35780959058195,-21.07417508826034,29.223038643417446,9.265037610530934,6.824846845198615,-17.222967761192372,-94.2789990501677,962.5567039409215,853.5839691162107,744.6112342915,28.318106768720405,-252635140.0,-0.2293417039533317,0
2015-06-09,742.3624877929688,756.8315162168743,740.3935771351387,754.5878881377295,3709907,805.5866088867186,896.8257849121093,804.6980774560928,841.4616941159497,-36.76361665985689,-24.212063402579652,27.088710841873084,7.365392888041926,8.120706799332103,-18.51534719219562,-98.93298992311432,966.6111954332534,847.219430541992,727.8276656507305,27.672297141380024,-256345047.0,-0.2427621735346306,1
2015-06-10,753.7635498046875,760.9065368873345,742.866017420915,742.866017420915,4205596,791.6258056640625,893.078485107422,796.8619962789536,834.9655352780785,-38.10353899912491,-26.990358521888705,30.68023989940939,4.677862978390905,7.1027644923212545,-15.627095716335315,-92.75442209154525,966.8989502220303,841.2234771728514,715.5480041236725,27.020279423736145,-252139451.0,-0.23255249218838986,0
2015-06-11,750.5126342773438,769.2399758197854,747.261690796363,758.2508333080742,4107146,779.2401184082031,889.568369140625,789.7313252017829,828.7097648335796,-38.97843963179673,-29.387974743870313,30.22307973049471,4.598800003066827,5.547351956499885,-14.165278133588167,-94.51618797613995,966.9281417039656,835.5068389892576,704.0855362745497,26.660136966570878,-256246597.0,-0.252850439621904,0
2015-06-12,745.01806640625,755.2746106425118,739.2487777401244,755.2746106425118,2398615,765.270166015625,885.9556872558594,782.8523623101624,822.5103797648885,-39.658017454726064,-31.441983286041467,29.42501365997627,5.310471699886957,4.862378227114896,-15.790295734184797,-96.79797483265394,965.9390671258993,829.4261779785155,692.9132888311317,25.9005438191292,-258645212.0,-0.27565409437425586,1
2015-06-15,767.1337890625,776.4745720383153,741.9045587697082,747.6280709002723,3946889,761.6117004394532,882.545389404297,780.4341202720605,818.4084100832301,-37.97428981116968,-32.74844459106711,36.67335873707462,8.054118868385505,5.987796857113096,-4.551924370694289,-84.52348058604962,961.311618653416,823.965948486328,686.62027831924,26.519791636949055,-254698323.0,-0.26571366915063216,1
