Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_K,Stoch_D,ROC,Williams_R,BB_Upper,BB_Middle,BB_Lower,ATR,OBV,CMF,Target
2015-03-16,422.2080993652344,425.0673567873068,411.7583989050933,411.7583989050933,6818632,417.00932617187505,406.46385925292975,417.03822414869643,415.239418552031,1.7988055966654315,3.917380424383973,57.55109185103768,42.83185302425744,30.62244131863288,0.03971243051861238,-39.03217436790979,436.7131254233623,421.40156555175787,406.0900056801534,9.855474426519585,160927480.0,-0.02001355094869969,0
2015-03-17,417.3371276855469,424.6016436327624,413.0063585631684,422.2080605725802,5539312,416.05562133789067,407.45518432617195,417.0842093082119,415.3948044137729,1.6894048944390079,3.4717853183949803,53.39892018280095,47.14580979003047,38.886087626024874,-2.234159121229316,-54.00929343338643,435.9985464385018,420.8837341308594,405.768921823217,9.979746615310612,155388168.0,-0.008948254187224556,0
2015-03-18,415.2882080078125,421.5003193747332,413.9936429627756,419.9449495194498,4905564,414.78246765136726,408.26098754882815,416.8079014158427,415.3869083837017,1.4209930321409843,3.0616268611441813,51.70894087151099,50.68216757173465,46.886610128674185,-2.9745209228631784,-54.91202948349982,435.63910832768903,420.42504577636726,405.2109832250455,9.803098743642538,150482604.0,-0.016907292095987438,1
2015-03-19,415.4651184082031,418.9204293999632,414.0308512444501,416.2381647164766,6891740,413.95915527343755,409.13477722167977,416.6013194146674,415.39270171885,1.208617695817395,2.6910250280788244,51.85063524009323,45.5948583242222,47.8076118953291,-1.9431574076848435,-54.29410211044713,434.7665435117742,419.80989074707037,404.8532379823665,9.45213298734758,157374344.0,-0.08259364488008257,1
2015-03-20,420.4944152832031,422.6271936956501,415.93080882579727,417.43028861414274,6430896,414.1426208496094,410.26450134277354,417.20025724059593,415.7706064273206,1.429650813275316,2.438750185118123,55.81940588515223,51.35550435827227,49.21084341807637,0.43822118557936085,-36.72735533123623,432.79987024330404,419.18355712890633,405.5672440145086,9.28855743735468,163805240.0,-0.10927541790754038,0
2015-03-23,416.02392578125,423.7634385564566,414.54309121204136,419.6655064033832,5078700,414.951025390625,411.26998291015633,417.01928316992735,415.789370823908,1.2299123460193755,2.1969826172983735,51.737148188303365,52.2120964524333,49.720819711642584,1.9816756828977777,-52.34225320101672,432.09277539927643,418.72113952636727,405.3495036534581,9.283685287859006,158726540.0,-0.09413014209413247,0
2015-03-24,411.9259948730469,419.7399973388017,410.9108344090741,416.2940089269396,6736532,415.20155639648436,412.1566271972657,416.23570035502263,415.5031948275479,0.732505527474757,1.9040871993336503,48.25347027658954,48.09151468870942,50.55303849980499,0.6119158487874496,-66.65584740161877,431.8245251291303,418.2168121337891,404.60909913844796,9.251219405135336,151990008.0,-0.11715964550980326,1
2015-03-25,413.3509826660156,415.2229561959916,409.9329165290985,414.0587709281026,6170968,415.88889770507814,412.69550598144536,415.79189763363695,415.3437717044714,0.44812592916554195,1.6128949453000287,49.526190052344646,41.171180748393596,47.15826396317877,1.6909698345810944,-57.48835715218371,431.26459828403955,417.71668090820316,404.16876353236677,8.968277995260891,158160976.0,-0.0920709953484135,0
2015-03-26,399.7999572753906,412.5687078232279,397.1269691006603,411.283465184924,15740840,414.54869995117184,412.80875976562504,413.3315991169837,414.192378043058,-0.8607789260743175,1.1181601710251594,39.561386076327615,28.47418317032917,39.245626202477396,-3.243445010750158,-90.43324593521001,430.2376766603634,416.1217483520508,402.00582004373825,9.48654482169621,142420136.0,-0.17930901306365307,1
2015-03-27,410.1936950683594,414.39408480701246,402.90125639883166,403.0875260504261,10074220,414.2087524414063,413.2306610107422,412.8488446479646,413.89617930419143,-1.0473346562268375,0.68506120557476,48.17452431858398,32.94828055096634,34.19788148989637,-0.8219369522692327,-53.233555259707266,429.7873826133173,415.6006591796875,401.41393574605775,9.851372158119469,152494356.0,-0.12657836631044883,1
2015-03-30,415.00872802734375,417.24396354634206,408.84318519704703,410.8363065822736,4623088,413.48881530761724,413.60077880859376,413.18113439863833,413.97859032072125,-0.7974559220829178,0.3885577800432244,51.61464031631271,40.1109598599468,33.84447452708077,-1.7051713002934965,-36.00031922524231,429.1085642629594,415.2490707397462,401.3895772165329,9.747758314632009,157117444.0,-0.11213918704244445,0
2015-03-31,413.2113037109375,423.5119791606892,410.60352856396446,418.1753717824581,8016412,413.0762329101563,413.91408508300776,413.18577583129974,413.9217542755521,-0.7359784442523392,0.16365053518411168,50.27310674230783,56.110912552033156,43.05671765431543,-0.9886069800427822,-42.43338785895096,427.31518618185265,414.5659271240235,401.8166680661944,9.973522049067203,149101032.0,-0.14133122474026855,0
2015-04-01,404.9408874511719,409.7000859972582,401.91400570647744,409.5883060193667,6738488,412.0415008544922,414.1214013671875,411.9173314651262,413.25650488115355,-1.3391734160273359,-0.1369142550581778,44.53707236515488,49.84422830973592,48.688700240571954,-2.491599895474511,-72.03360798659898,425.1735328859462,413.41198425292976,401.6504356199133,10.068077474452407,142362544.0,-0.171420608332275,1
2015-04-06,405.7326049804688,406.9433578918138,402.41699560497074,405.8816298186027,7741752,411.0682495117188,414.4034155273437,410.9658350828712,412.6991789625843,-1.733343879713118,-0.4562001799891659,45.181876423425216,38.777663842905866,48.24426823489164,-2.34255849565015,-69.20001262573248,423.6974705399134,412.51370239257824,401.32993424524307,9.672240675337452,150104296.0,-0.13330911420302857,0
2015-04-07,402.2492980957031,406.5893899163602,398.2445007310087,405.1364775911805,8542268,409.24373779296883,414.53492065429685,409.6248293925376,411.92511371318574,-2.3002843206481316,-0.8250170081209591,42.82298439184906,25.8033999532367,38.14176403529282,-4.338967778017196,-81.35617952795845,423.37522129763255,411.69317932128916,400.0111373449458,9.577429854624167,141562028.0,-0.11061731742710541,1
2015-04-08,409.8957214355469,410.7059671947268,404.7733056352426,406.5335448786941,10185576,408.63091735839845,414.64910400390625,409.6665050914621,411.77478835928656,-2.108283267824447,-1.0816702600616568,49.10462908269882,32.46030428656881,32.34712269423712,-1.473041324292825,-52.06289498660266,423.3730385804987,411.79097137451174,400.2089041685248,9.497375514938415,151747604.0,-0.01816211429075599,1
2015-04-09,412.5872497558594,413.3136831564573,406.8873806207565,411.9166608660875,10581548,408.6970428466797,414.7182116699218,410.1158504244463,411.8349706849586,-1.719120260512284,-1.2091602601517821,51.13949201516159,41.540901395362404,33.2682018783893,0.1605275925876673,-41.95822129935167,423.48140380568157,411.9492996215821,400.41719543748263,9.278013159278583,162329152.0,0.011009758749110627,1
2015-04-10,416.1171569824219,416.8715583078031,411.6932519288873,411.6932519288873,7123776,408.9736602783204,414.78862304687493,411.0391283564426,412.15216966995587,-1.1130413135132926,-1.1899364708240843,53.75109611683264,59.09094039935031,44.3640486937605,0.6692071465670851,-28.706062515994724,423.8051632137159,412.4312789916993,401.0573947696827,8.98517696068124,169452928.0,0.0732191709534714,1
2015-04-13,417.02056884765625,417.9891620888483,412.7922562051474,416.8715440083968,4872336,410.69572143554694,415.16973144531244,411.9593499704754,412.512791831267,-0.5534418607916223,-1.0626375488175919,54.42253534262375,68.0070962784583,56.21297935772367,4.30730700663975,-25.314427349278645,424.17732779719654,412.62221069335936,401.0670935895222,8.714586169468356,174325264.0,0.06853713329370592,0
2015-04-15,412.3451232910156,418.1753725468896,408.8712124399863,416.592080490476,6237784,410.9108642578125,415.4273425292968,412.018699712097,412.50037193939653,-0.48167222729955483,-0.9464444845139846,50.34859627320197,67.8855942606944,64.99454364616767,0.5244908072752584,-42.32272735264338,424.1063239568755,412.5598083496094,401.0132927423433,8.756698593570851,168087480.0,0.03762264582457194,0
2015-04-16,408.7967224121094,415.5676432616562,402.43563122671816,413.89121619336623,9007812,410.2896636962891,415.6104449462889,411.52301089671425,412.22602752996784,-0.7030166332535828,-0.8977589142619042,47.4457286139132,58.863856476438045,64.91884900519692,-1.4968373423763472,-55.77127586876385,422.60428207464037,411.88923950195317,401.174196929266,9.069220982239937,159079668.0,0.009506170642575083,0
2015-04-17,405.9281311035156,408.8525554869575,401.1223650816364,406.0771559173701,6450316,409.5613464355469,415.7495880126952,410.6622601592991,411.75951668356396,-1.0972565242648784,-0.9376584362624991,45.17801752812395,45.08755719436032,57.27900264383092,-1.7625782600847792,-66.64332519551179,422.0274160024236,411.3187896728516,400.6101633432796,8.973575941031449,152629352.0,0.028978347055124733,0
2015-04-20,397.1548156738281,406.0678366081221,393.9882316268841,405.3227580088412,12825384,408.7827392578125,415.73207763671866,408.58419177691894,410.6776869791391,-2.09349520222014,-1.1688257894540275,39.0332547930241,29.436982688787722,44.462798786528694,-1.9227674998076358,-89.2744508693612,422.6649444481947,410.41212005615233,398.15929566410995,9.19543515818906,139803968.0,0.009504836771092923,1
2015-04-21,399.1013793945313,401.42975007270337,394.9103121738213,400.1072173371057,8881648,408.1196166992188,415.8129193115234,407.1252975642439,409.8201827136126,-2.6948851493687016,-1.4740376614369624,40.952237061352555,20.466995536145994,31.663845139764675,-1.634383213115622,-82.68123732668901,422.5889691274421,409.59393310546875,396.5988970834954,9.00429249680999,148685616.0,0.04262405234635437,0
2015-04-22,398.1886596679688,401.4111340153556,390.78444037464607,400.6753779229159,12350984,407.71355285644535,415.7937341308593,405.7504301955862,408.95858841393533,-3.2081582183491264,-1.8208617728193952,40.31152823056076,16.889377092736517,22.26445177255674,-1.0094830362558425,-77.37618052574024,421.36290319854226,408.47864532470714,395.59438745087203,9.120178292802812,136334632.0,0.056158271343764825,0
2015-04-23,395.2642211914063,400.47977170665575,393.4015245788172,400.23761205182086,11891800,406.2504028320313,415.5262506103515,404.1371672718662,407.94419084189616,-3.807023570029969,-2.21809413226151,38.24677733859584,18.765853243785315,18.70740862422261,-3.5695664723939466,-83.6450224162148,421.0877994587093,407.4406600952149,393.79352073172055,8.974326066733937,124442832.0,0.04146550917852842,0
2015-04-24,371.6451721191406,400.51696596849024,368.81388272072417,397.8533010536434,43565452,402.15619506835947,414.64966308593745,399.13839878683143,405.25537464021056,-6.116975853379131,-2.9978704764850344,26.459290952854435,14.904874508660138,16.85336828172732,-9.923253241816232,-94.26417353206456,426.27561215861095,405.42661895751957,384.5776257564282,10.597808722521947,80877380.0,-0.11033221588109555,0
2015-04-27,369.6800537109375,372.91182748847615,362.87188912388,372.5392882002759,19822640,397.512484741211,413.66522766113275,394.60634569823236,402.62016568248663,-8.013819984254269,-4.001060378038881,25.748265202909014,11.467118986754901,15.045948913066784,-11.159622354491388,-87.68944709145595,429.13514137497947,403.2430725097657,377.3510036445519,10.557960839812962,61054740.0,-0.08030740970355907,0
2015-04-28,365.2561950683594,369.1864804998452,363.5983904821886,369.1864804998452,10393500,392.3360473632813,412.48278808593744,390.09093790902114,399.8524641555142,-9.761526246493077,-5.15315355172972,24.17340449690812,7.452563929128386,11.274852474847808,-12.412906615694336,-95.68868758909434,432.4857528896437,401.5158843994141,370.5460159091845,10.238225296165528,50661240.0,-0.05468429241299852,1
2015-04-29,365.302734375,367.3237555616016,360.9812647844196,365.2561669617696,8289056,387.63180847167973,411.27687866210937,386.2773681345563,397.29322491251315,-11.015856777956856,-6.325694196975148,24.22591162252081,8.059220139102623,8.992967684995303,-11.408498914831378,-92.44420490214185,433.885627608685,399.2713363647461,364.6570451208072,9.959958544809563,58950296.0,-0.053774465073074436,0
2015-04-30,361.78216552734375,366.0197993364554,359.9287919236098,365.0884512465408,13134260,382.9303527832032,409.902392578125,382.50887542575435,394.6627760691673,-12.153900643412953,-7.4913354862627095,22.932249220202507,5.016350518021621,6.842711528750876,-11.500717669005695,-96.81805595469895,434.18751435563723,396.6100082397462,359.0325021238552,9.68360489252642,45816036.0,-0.08398144534421075,1
2015-05-04,371.2540588378906,372.5393240534743,363.20721853353393,364.9954027413914,13361592,379.4629455566407,408.77359863281254,380.7773651814676,392.9287970149987,-12.151431833531092,-8.423354755716387,33.258556878406104,10.060466275904924,7.7120123110097225,-8.541923953721447,-80.55634031544444,432.86405729645855,394.5121459960938,356.16023469572906,9.760287294926714,59177628.0,-0.019724490808616383,0
2015-05-05,365.6007385253906,373.2284712427597,363.60766245833,372.5392826650268,9408516,376.30753784179694,407.5963739013672,378.4424995420711,390.9044963861388,-12.461996844067698,-9.23108317338665,30.621327702445978,10.787807580622967,8.62154145818317,-7.945031988319628,-90.26218098798772,432.6406999121892,392.54513854980473,352.4495771874203,9.750324544176927,49769112.0,-0.03659265462839817,0
2015-05-06,358.0196228027344,367.8825925820781,356.7623025496057,367.8825925820781,10508408,372.1993621826172,406.2014019775391,375.30051850525007,388.46857982440514,-13.168061319155072,-10.018478802540336,27.47504917863137,10.439861415334379,10.42937842395409,-10.293564170116685,-97.86189445056472,432.5626477838358,390.15948944091804,347.75633109800026,9.848179221912316,39260704.0,-0.08557866238575697,1
2015-05-07,362.108154296875,366.4109781259525,355.7749869892136,358.01022250956464,6779984,368.5913116455078,404.7831433105469,373.2709240116539,386.5159557112547,-13.245031699600816,-10.663789381952432,31.559247561071096,7.93594460532562,9.72120453376099,-9.061158447149067,-88.06809074547071,431.92404185953535,388.15243225097663,344.3808226424179,9.90445150154279,46040688.0,-0.07927046753490387,1
2015-05-08,364.7066955566406,366.4949026000007,362.341079815108,364.7160181354486,5777676,365.5355590820312,403.5718316650391,371.9533504031903,384.90045495906105,-12.947104555870737,-11.120452416736095,34.099377063772636,10.609805088557856,9.661870369739283,-7.730911121340332,-82.24059953829101,429.6040180511864,385.8929809570313,342.18194386287615,9.510329844512999,51818364.0,-0.10932131321701716,1
2015-05-11,371.35650634765625,372.5393141223958,363.6356154196725,366.0198761252539,4785512,365.50669250488284,402.5587109375,371.86152824080045,383.8971995063644,-12.035671265563963,-11.303496186501668,40.21445032566704,21.273440416642465,13.273063370175313,-0.0776724125967754,-65.87098846631088,426.1070720163499,383.83144378662115,341.5558155568924,9.466999048670878,56603876.0,-0.1328671122709824,0
2015-05-12,362.68560791015625,371.5334157226689,361.7356373031482,371.3564686616159,8284892,364.80724792480464,401.34535095214846,370.4498481899321,382.3259704992379,-11.8761223093058,-11.418021411062496,35.5784952846218,22.343759572260083,18.075668359153468,-1.892026829840917,-84.85713327861787,421.55624215293136,381.1598663330078,340.76349051308426,9.490626146588722,48318984.0,-0.183929168139229,1
2015-05-13,364.473876953125,366.0013019853021,359.2210810263165,363.55185112424846,7099084,364.7290161132812,400.00085632324226,369.5304679996541,381.0035931995258,-11.473125199871731,-11.429042168824342,37.18677510330352,22.904741122969458,22.173980370624,-0.21418339395666117,-80.5576548861629,415.82439233565105,378.53253173828125,341.24067114091145,9.297025776045645,55418068.0,-0.17844975743552788,0
2015-05-14,360.3946228027344,365.2376349778408,355.4025857731938,365.0886101234066,6233844,364.2382049560547,398.79643920898445,368.12495335397415,379.47700279976345,-11.352049445789305,-11.413643624217334,35.037945541750894,15.216833966668915,20.15511155396615,-1.343573729515866,-88.93470993521251,410.44356640062165,375.9350067138672,341.4264470271128,9.335456020945744,49184224.0,-0.1711371227930674,1
2015-05-15,365.41448974609375,366.3178930105344,359.928857590866,360.4317765559788,5189344,364.6014373779297,397.66391906738284,367.70795895276177,378.43533516615827,-10.727376213396496,-11.276390142053168,39.65881216306017,28.890869789128836,22.337481626255737,1.0040086452176058,-43.83502581123809,404.8622861334492,373.76589508056645,342.66950402768373,9.124997406568792,54373568.0,-0.15625293817932426,1
2015-05-18,371.2447509765625,372.3344239282765,365.3865565895948,366.9512262644128,6469976,364.6005065917969,396.55133056640625,368.25208080257727,377.90269930026227,-9.650618497685002,-10.951235813179537,44.58875706390316,52.03398387063039,32.04722920880938,-0.00250714062420239,-11.128312641658223,399.1958711620917,372.0317260742188,344.8675809863459,8.969488116005428,60843544.0,-0.14348374776269066,1
2015-05-19,376.7024841308594,379.1891798200424,369.9315857865452,370.17374546659966,10272076,365.71068115234374,395.5249853515625,369.5521428530822,377.81379447289913,-8.261651619816917,-10.413318974507012,48.80535070570798,78.19415724823583,53.039670302665016,3.036576362029899,-10.454189802396174,395.609976634987,371.0091094970703,346.40824235915363,8.990067110111982,71115620.0,-0.09634430337035832,1
2015-05-20,381.3499145507813,382.22537292768766,378.79800636163327,379.9901368286953,5882188,368.04371032714846,394.67801879882813,371.36718465272827,378.075729293483,-6.708544640754724,-9.672364107756556,52.14482459294799,91.7178789913437,73.9820067034033,6.516484086935568,-3.2638605819145017,391.5284389766681,370.1215362548828,348.7146335330975,8.742411516306003,76997808.0,-0.09611379038150591,1
2015-05-21,381.5640258789063,384.0693433820649,379.47781505577,381.6478381197137,10059312,369.9892974853516,393.9361041259766,372.9359294567557,378.334121633144,-5.3981921763883065,-8.817529721482906,52.29920441450737,92.51416589285571,87.47540071081174,5.372944892613597,-8.739451937122178,387.09664157663747,369.29030456542966,351.48396755422186,8.44591985987664,87057120.0,-0.12373111142424156,0
2015-05-22,381.1914978027344,382.14149116241214,378.145993719396,380.7351462773937,6888824,371.637777709961,393.4011364746094,374.2060168945986,378.54577912718776,-4.33976223258918,-7.921976223704161,51.98497739272991,92.65257437387724,92.29487308602555,4.520016343800188,-10.038964359331548,382.8263738759792,368.58666839599607,354.34696291601296,8.128032544386603,80168296.0,-0.08307770565372816,0
2015-05-25,375.6685791015625,383.0727965042564,373.8524503046753,381.94585620688906,4675808,372.0689849853516,392.7260943603516,374.4310264649007,378.3326531993637,-3.9016267344629796,-7.117906325855925,47.434689900401224,83.97222833143613,89.71298953272303,1.1611679559127952,-29.304898709237825,383.32015034284535,368.78783874511714,354.25552714738893,8.206054948329069,75492488.0,0.08839712437354168,0
